whole,part,jj,label,bin_label,response0,response1,response2,response3,response4
kitten,leg,young,4,1,4,4,4
tail,edge,long,4,1,4,4,4
bench,hole,gray,4,1,4,4,3
urinal,bowl,porcelain,4,1,4,4,4
road,tree,old,2,0,2,2,2
chef,hair,excellent,2,0,2,2,2
cellphone,trim,black,3,1,3,3,3
short,part,blue,4,1,4,4,3
duck,beak,white,1,0,2,1,1
plate,flower,thin,2,0,2,2,4
adult,hand,young,4,1,4,4,4
arm,part,metal,4,1,4,4,4
vehicle,light,yellow,2,0,2,2,1
floor,carpet,grey,4,1,2,4,4
wall,number,high,3,1,1,3,3
building,bar,old,3,1,2,3,3
toilet,bolt,closed,0,0,4,0,0
bull,mouth,old,4,1,4,4,4
wine bottle,top,hot,3,1,4,3,3
suitcase,wheel,dark,2,0,1,2,2
building,dome,original,3,1,3,3,4
catcher,guard,young,0,0,0,2,0
floor,plank,bare,4,1,4,4,4
baseball field,line,green,1,0,1,1,1
clock,tower,old,4,1,4,4,3
cloud,part,dense,4,1,4,4,3
cat,bell,old,2,0,2,4,2
trash can,bag,old,2,0,1,2,2
animal,claw,brown,2,0,2,2,1
coat,pocket,long,2,0,1,2,2
window,pane,high,4,1,4,4,4,4,4
batter,belt,thick,2,0,2,2,2
clock,pole,green,2,0,2,3,2
motorcycle,bar,old,3,1,4,3,3
tie,knot,strong,4,1,4,4,4
fence,bolt,wooden,0,0,0,0,3
mountain,peak,lofty,4,1,4,4,4
screen,edge,white,4,1,4,4,3
wall,panel,high,4,1,4,4,3
kitchen,countertop,old,3,1,4,3,3
bird,patch,white,1,0,1,1,1
boat,roof,old,3,1,3,4,3
lady,jacket,poor,0,0,3,0,0
city,street,american,4,1,4,4,0
bathroom,curtain,upstairs,4,1,4,4,3
suit,button,green,2,0,1,2,2
orange,skin,round,4,1,4,4,4
tag,writing,smart,3,1,0,3,3
person,short,human,0,0,0,0,0
statue,face,beautiful,3,1,3,2,3
finger,tip,long,3,1,3,3,3
shirt,part,white,4,1,4,3,4
doll,nose,white,3,1,3,3,3
tail,wing,long,2,0,2,2,0
bike,motor,old,3,1,3,3,3
girl,glass,beautiful,2,0,2,2,2
sheet,print,white,0,0,0,0,4
panda,paw,white,3,1,3,3,3
plate,knife,thin,2,0,2,2,2
bookshelf,shelf,high,2,0,2,4,2
house,wall,old,4,1,3,4,4
bear,face,stuffed,4,1,4,3,4
tree,tip,old,1,0,1,1,4
mountain,rock,tall,2,0,2,2,1
cucumber,seed,fresh,4,1,4,3,4
clock,bottom,green,3,1,4,3,3
woman,necklace,beautiful,2,0,2,2,2
bowl,trim,wooden,4,1,4,4,3
blanket,trim,green,2,0,3,2,2
pitcher,ball,winning,0,0,0,0,0
microwave,dial,digital,4,1,4,3,4
aircraft,door,white,3,1,3,3,3
dog,snout,white,0,0,0,0,1
tail,feather,short,4,1,3,4,4
home,window,old,4,1,3,4,4
bread,cheese,sliced,3,1,2,3,3
jar,label,homemade,3,1,0,3,3
bookshelf,book,high,3,1,3,4,3
zebra,eye,brown,2,0,2,2,2
desk,shelf,cluttered,3,1,3,2,3
pot,food,white,2,0,2,2,0
teapot,spout,cracked,2,0,4,2,2
wall,spot,lateral,2,0,2,2,4
bun,mustard,brown,1,0,2,1,1
train,engine,fast,4,1,4,4,4
banner,word,sacred,4,1,2,4,4
guy,ear,poor,2,0,2,0,2
finger,knuckle,cold,4,1,4,4,3
flower,center,beautiful,4,1,4,4,3
room,light,darkened,4,1,4,2,4
giraffe,knee,young,4,1,4,4,4
giraffe,skin,young,4,1,4,4,4
snow,line,dirty,4,1,3,4,4
cupboard,door,dark,3,1,3,3,3
hill,bush,low,2,0,4,2,2
spectator,hat,man,0,0,0,0,0
cabinet,leg,english,4,1,4,4,4
horse,head,blue,3,1,3,3,4
collar,ring,high,4,1,4,4,4
baby,hair,young,4,1,4,3,4
child,face,blonde,2,0,2,2,0
bus,circle,colorful,2,0,2,4,2
post,tip,old,4,1,4,4,4
zebra,side,female,4,1,4,4,4
pigeon,feather,young,4,1,4,4,1
building,frame,old,4,1,4,4,3
car,shadow,old,0,0,0,2,0
clock,hand,internal,4,1,4,4,4
post,light,old,3,1,3,3,4
stove,panel,white,3,1,3,3,3
roof,window,decorative,2,0,4,2,2
kite,nose,old,4,1,4,4,4
box,flap,cardboard,4,1,4,4,4
car,writing,old,4,1,4,4,4
woman,watch,beautiful,2,0,1,2,2
bowl,shadow,circular,4,1,4,4,3
television,speaker,national,4,1,4,0,4
door,car,wooden,4,1,4,3,4
plate,part,round,4,1,4,1,4
trunk,part,hollow,4,1,4,0,4
food,piece,chinese,4,1,4,4,4
zebra,foot,young,4,1,4,4,3
apple,top,fresh,4,1,4,4,4
bowl,water,golden,0,0,0,1,0
airplane,flag,white,2,0,0,2,2
bus,handle,old,3,1,3,3,3
teddy bear,snout,white,2,0,2,2,2
tail,wing,grey,3,1,3,3,1
grass,tree,long,2,0,2,2,2
cabinet,drawer,metal,4,1,4,4,3
motorbike,seat,grey,1,0,2,1,1
car,symbol,private,4,1,4,4,3
bowl,banana,golden,2,0,2,2,2
van,roof,old,4,1,4,4,4
clock,corner,old,4,1,3,4,4
hat,button,white,2,0,1,2,2
flag,line,british,4,1,4,4,4
cheese pizza,cheese,cold,4,1,4,4,4
clock tower,top,lofty,4,1,4,4,3
sandwich,onion,grilled,3,1,3,3,2
house,siding,empty,0,0,0,0,0
floor,square,grey,4,1,4,4,4
doll,face,old,4,1,4,4,4
groom,eye,old,4,1,4,4,4
toilet,edge,white,4,1,4,3,4
building,tip,public,4,1,4,4,3
cup,design,plastic,4,1,4,4,4
wing,feather,white,3,1,4,3,3
dove,foot,beautiful,2,0,2,2,1
hand,thumb,outstretched,3,1,1,3,3
box,hole,empty,4,1,4,4,2
clock,design,old,4,1,4,4,3
wine bottle,top,plastic,3,1,3,4,3
guy,knee,old,4,1,4,4,4
ocean,part,deep,4,1,4,4,3
bench,hole,wooden,3,1,4,3,3
umbrella,spoke,white,2,0,2,2,1
cat,arm,old,4,1,4,4,4
wet suit,sleeve,blue,3,1,4,3,3
plane,wing,vertical,4,1,3,4,4
bedroom,bed,spare,4,1,2,4,4
ceiling,vent,white,3,1,3,3,2
apartment building,window,tall,1,0,1,2,1
boat,oar,old,3,1,1,3,3
crust,spot,burnt,4,1,3,4,4
bathtub,edge,white,4,1,3,4,4
horse,stripe,black,1,0,1,4,1
meter,number,one,2,0,2,1,2
neck,collar,white,2,0,2,2,2
boy,tongue,young,4,1,4,4,4
bus,plate,black,0,0,0,2,0
boat,railing,wooden,2,0,1,2,2
door,edge,wooden,4,1,4,4,3
bathroom,part,private,4,1,4,4,4
counter,sink,black,2,0,1,2,2
bottle,mouth,white,4,1,3,4,4
table,drawer,metal,4,1,4,4,3
bus,paint,external,4,1,1,4,4
pizza,part,hot,4,1,4,4,4
sign,background,black,0,0,2,0,0
plate,border,thin,3,1,3,3,2
blanket,stripe,old,4,1,4,4,4
bowl,handle,circular,1,0,1,0,1
building,detail,original,4,1,4,4,4
panda,foot,dirty,3,1,3,3,4
sidewalk,spot,narrow,2,0,2,2,2
truck,writing,white,1,0,1,1,2
shrubbery,leaf,green,4,1,3,4,4
sidewalk,stain,public,4,1,4,4,4
squirrel,tail,young,4,1,4,4,4
donut,icing,powdered,4,1,4,4,3
shelf,edge,tall,4,1,2,4,4
ceiling,skylight,high,4,1,4,4,4
doll,ear,wooden,3,1,3,4,3
kitchen,cabinet,dark,3,1,3,3,2
woman,face,beautiful,4,1,3,4,4
car,roof,white,3,1,3,3,3
sleeve,button,plastic,2,0,2,2,2
window,mannequin,broken,2,0,1,2,2
neck,hair,white,2,0,2,3,2
airplane,door,private,4,1,4,4,4
couch,flower,soft,4,1,0,4,4
racket,net,red,2,0,2,2,2
girl,short,pretty,2,0,2,2,2
wineglass,stem,crystal,4,1,4,4,4
bull,face,old,4,1,4,4,4
couch,leg,low,4,1,4,4,4
bathroom,shower,private,4,1,4,4,4
suit,lapel,black,4,1,3,4,4
motorcycle,helmet,used,2,0,2,3,2
cow,harness,red,2,0,2,2,2
tablecloth,wrinkle,red,4,1,3,4,4
ground,snow,open,2,0,2,2,4
horse,rope,old,2,0,2,2,2
girl,belt,pretty,2,0,2,2,2
bathroom,counter,white,3,1,3,3,2
wall,crack,white,4,1,4,3,4
wall,logo,white,1,0,2,1,0,2,1
plane,rudder,vertical,4,1,4,4,4
panel,button,brown,3,1,3,1,3
girl,pigtail,beautiful,2,0,2,3,2
water bottle,cap,plastic,3,1,3,3,4
monitor,frame,white,3,1,3,0,3
tub,water,old,2,0,2,2,0
box,lid,grey,1,0,1,1,3
bowl,design,golden,2,0,2,2,3
box,grease,brown,2,0,2,2,2
box,flap,wooden,4,1,4,3,4
nose,spot,human,0,0,0,2,0
girl,body,pretty,3,1,3,4,3
mouse,ear,white,3,1,3,3,3
zebra,tail,young,4,1,4,4,4
shirt,trim,clean,4,1,4,3,4
kitchen,oven,dark,2,0,2,4,2
pitcher,uniform,young,0,0,0,2,0
spoon,handle,long,4,1,4,2,4
boat,tip,white,4,1,4,4,3
room,doorway,inner,2,0,4,2,2
room,doorway,private,3,1,4,3,3
scooter,wheel,old,3,1,3,4,3
court,part,red,3,1,3,3,4
player,leg,poor,4,1,4,2,4
kite,shadow,old,0,0,0,0,0
forest,tree,tropical,4,1,4,4,3
shrimp,tail,pink,4,1,4,4,3
surfboard,edging,purple,2,0,3,2,2
fence,wire,high,4,1,3,4,4
dog,hair,mad,0,0,2,0,0
tower,clock,high,4,1,4,3,4
adult,hair,young,4,1,4,4,4
female,face,young,4,1,4,4,4
train,compartment,red,2,0,3,2,2
glove,part,surgical,4,1,4,4,4
bike,seat,red,2,0,2,2,2
motorcycle,blinker,red,2,0,2,2,1
road,track,grey,4,1,4,4,4
bicycle,front,old,4,1,4,4,4
glass,edge,used,4,1,4,4,4
shoe,strap,white,3,1,3,3,3
vest,stripe,white,1,0,1,1,1
floor,part,wooden,3,1,3,4,3
hand,part,strong,4,1,4,4,3
cup,stem,blue,4,1,4,4,3
ocean,water,vast,4,1,4,4,4
thumb,nail,red,2,0,4,2,2
utensil,handle,useful,4,1,3,4,4
cat,neck,old,4,1,4,4,4
store,awning,white,1,0,1,2,1
dog,tongue,old,4,1,4,4,4
beach,sand,sandy,4,1,4,4,4
tub,water,plastic,0,0,0,0,0
scissors,blade,fine,4,1,4,4,3
wall,window,white,2,0,2,2,0
sign,leg,black,2,0,3,2,2
suitcase,wheel,open,0,0,0,2,0
sheep,neck,stuffed,4,1,4,4,4
water bottle,label,empty,2,0,2,2,2
bird,reflection,old,0,0,0,0,4
hand,palm,strong,4,1,3,4,4
shade,edge,dark,4,1,4,4,4
leaf,spot,green,1,0,1,1,1
terminal,window,white,1,0,0,1,1
purse,handle,long,2,0,2,3,2
elephant,chain,young,2,0,2,2,2
sidewalk,spot,white,1,0,1,1,2
hand,finger,outstretched,4,1,4,4,4
forrest,tree,green,4,1,4,3,4
comb,teeth,golden,4,1,4,4,3
bicycle,brake,high,4,1,4,4,3
bird,stomach,beautiful,3,1,3,3,2
girl,glove,old,2,0,2,2,2
car,back,white,3,1,3,3,4
laptop,logo,old,4,1,4,3,4
people,pole,young,0,0,0,2,0
train,window,red,0,0,0,1,0
door,hook,heavy,1,0,2,1,1
luggage,tag,red,2,0,2,1,2
sand,footprint,wet,4,1,4,4,4
couch,flower,old,4,1,4,4,4
engine,number,old,3,1,3,4,3
post,wire,old,2,0,2,2,2
bookshelf,shelf,regular,4,1,4,4,4
shelf,item,long,2,0,2,2,2
woman,flower,beautiful,2,0,2,1,2
tree,flower,old,1,0,1,2,1
ram,head,old,4,1,4,4,4
girl,helmet,old,2,0,2,2,2
wall,writing,white,1,0,1,1,1
airplane,nose,white,3,1,4,3,3
can,liner,wet,4,1,4,3,4
airplane,tip,light,4,1,2,4,4
kitchen,faucet,warm,3,1,3,2,3
hill,top,bare,4,1,4,3,4
floor,pattern,grey,2,0,2,2,3
garage,light,underground,4,1,4,4,4
shirt,dot,clean,4,1,4,3,4
sedan,tire,green,0,0,0,0,2
window,light,square,4,1,4,4,4
surfboard,symbol,miniature,2,0,2,3,2
cab,tire,empty,1,0,1,0,1
zoo,fence,crowded,0,0,0,0,0
cat,eye,white,2,0,2,0,2
shirt,pattern,white,2,0,1,2,2
stove,knob,white,3,1,3,3,3
truck,back,white,3,1,3,3,3
plate,part,dirty,4,1,4,4,4
zebra,mouth,brown,2,0,2,2,3
surfer,head,upright,4,1,3,4,4
back,slat,wooden,4,1,4,4,4
bathroom,sink,adjoining,4,1,4,4,0
desk,keyboard,massive,2,0,2,1,2
snout,nose,long,4,1,4,4,4
house,side,brown,3,1,3,3,3
wall,letter,high,2,0,2,2,2
suitcase,zipper,open,4,1,4,4,3
ground,brick,dirty,4,1,4,4,4
racket,head,tremendous,4,1,3,4,4
laptop,cord,open,0,0,0,0,0
room,corner,inner,4,1,2,4,4
cup,soup,black,1,0,1,1,2
lamb,eye,white,2,0,2,4,2
sidewalk,line,wooden,3,1,4,3,3
person,skin,human,4,1,4,4,4
ski lift,seat,vertical,4,1,4,4,3
road,gravel,old,3,1,3,3,4
doll,arm,old,4,1,4,4,3
girl,hand,old,4,1,4,4,4
telephone pole,wire,posterior,4,1,4,4,2
dirt bike,wheel,old,3,1,3,4,3
bear,ribbon,white,2,0,1,2,2
window,line,brown,2,0,2,2,3
bike,back,old,3,1,3,3,4
cat,mouth,old,4,1,4,4,4
ceiling,lighting,flat,2,0,2,2,2
water bottle,cap,hot,3,1,3,3,3
catcher,head,old,4,1,4,4,4
aircraft,wheel,light,4,1,4,3,4
cup,stripe,silver,1,0,1,1,1
cat,shadow,old,0,0,0,0,2
puppy,eye,young,4,1,4,4,4
water,ripple,warm,4,1,4,4,4,4,4
grass,tree,green,3,1,3,4,3
baby,foot,healthy,4,1,4,3,4
banana,edge,green,4,1,4,4,4
boat,deck,wooden,3,1,3,3,3
dog,neck,white,3,1,3,3,4
bus,rim,old,3,1,3,2,3
dog,neck,old,4,1,4,4,4
neck,necklace,long,2,0,2,2,2,2,3
path,edge,gray,3,1,3,3,4
enclosure,wall,wooden,4,1,4,1,4
fire truck,tire,open,0,0,0,0,0
knife,blade,sharp,4,1,4,4,4
window,windowpane,open,1,0,1,1,4
luggage,strap,blue,2,0,2,3,2
phone,screen,tall,3,1,3,4,3
motorcycle,wheel,red,2,0,2,1,2
helicopter,window,white,1,0,0,1,1
rug,edge,old,4,1,4,4,3
tree,hole,tall,2,0,2,2,1
shirt,flower,white,1,0,1,2,1
coffeepot,handle,clear,1,0,1,1,2
plate,corner,round,0,0,0,0,3
people,nose,old,4,1,4,4,4
pancake,sugar,brown,2,0,2,1,2
cup,drink,hot,3,1,3,3,4
kid,nose,nice,2,0,2,2,2
goat,horn,young,4,1,4,4,1
tower,brick,round,1,0,1,2,1
word,letter,greek,4,1,4,3,4
swan,head,white,3,1,4,3,3,4,3
girl,kite,beautiful,2,0,2,2,2
horse,carriage,black,2,0,2,2,2
ramp,line,long,2,0,2,2,3
blender,button,high,4,1,4,4,0
tower,light,lofty,4,1,4,4,3
tire,rim,round,4,1,4,4,4
dirt,line,brown,1,0,1,1,1
pony,nose,old,4,1,4,4,3
zebra,belly,female,4,1,4,4,4
rider,arm,young,4,1,4,4,4
window,shade,open,2,0,2,3,2
tub,side,white,4,1,4,3,4
cat,body,white,4,1,4,3,4
bus,screen,old,3,1,3,3,3
street,side,long,4,1,4,4,4
monitor,button,white,3,1,3,4,3
chef,hair,famous,3,1,3,3,4
zebra,eye,dead,4,1,4,4,4
motorbike,mirror,lightweight,3,1,3,3,3
kid,shadow,white,0,0,0,0,0
couch,cushion,old,3,1,3,3,3
leg,edge,bent,4,1,3,4,4
wall,opening,posterior,4,1,4,3,4
plane,bottom,white,3,1,3,3,3
pool,edge,silver,2,0,2,2,2
apple,end,rotten,3,1,3,4,3
hand,finger,strong,4,1,3,4,4
ground,trash,open,4,1,4,0,4
car,plate,private,4,1,4,0,4
car,rear,red,3,1,3,4,3
woman,kite,beautiful,2,0,2,2,2
train,wall,long,4,1,4,4,4
puppy,ear,newborn,4,1,4,4,4
horse,person,old,2,0,2,2,2
desk,computer,massive,2,0,2,2,1
dirt,shadow,dirty,0,0,0,0,3
building,step,original,4,1,4,3,4
tub,foot,huge,3,1,3,3,1
park,grass,wooden,0,0,0,0,2
locomotive,steam,american,4,1,4,4,0
bear,eye,fake,4,1,4,4,4
zebra,tail,striped,4,1,4,4,3
child,shadow,young,0,0,0,0,0
post,edge,old,4,1,4,4,4
batter,foot,thick,3,1,3,4,3
beach,track,white,3,1,3,4,3
surfer,shadow,upright,4,1,4,2,4
metal,part,black,4,1,4,4,4
plant,stem,young,4,1,4,4,4
rider,head,young,4,1,4,4,4
truck,cover,open,2,0,4,2,2
baby,toe,healthy,4,1,4,4,3
wineglass,stem,frosted,4,1,4,4,4
curb,line,concrete,0,0,0,3,0
face,hand,handsome,2,0,2,2,1
person,watch,human,0,0,0,0,0
scooter,wheel,red,2,0,2,2,2
shower,tile,heavy,2,0,2,2,2
beach,footprint,sandy,4,1,4,3,4
container,top,plastic,4,1,4,3,4
pizza,middle,frozen,4,1,4,4,4
dog,eyebrow,shaggy,3,1,3,3,3
plane,tail,horizontal,4,1,4,2,4
truck,word,white,1,0,0,1,1
plate,food,flat,2,0,2,2,2
toddler,hand,active,2,0,2,3,2
frisbee,writing,red,1,0,1,1,1
shoe,tip,old,4,1,4,4,4
automobile,light,personal,0,0,0,0,4
banana,stem,wild,4,1,4,4,4
mirror,edge,long,4,1,4,4,4
yacht,window,private,4,1,4,4,4
stove,top,hot,4,1,4,4,3
groom,hair,old,4,1,4,4,3
neck,collar,long,2,0,4,2,2
river,wave,blue,3,1,4,3,3
carpet,part,clean,4,1,4,4,4
fork,handle,metal,4,1,4,4,3
bus,hubcap,old,3,1,3,4,3
doll,dress,beautiful,2,0,3,2,2
shirt,design,white,1,0,1,1,1
broccoli,top,fresh,4,1,4,4,4
snow,track,white,4,1,4,4,4
bridge,edge,long,4,1,4,4,4
tree,branch,hollow,1,0,0,1,1
people,face,young,4,1,4,4,4
pavement,crack,dry,3,1,3,4,3
jet,windshield,black,0,0,0,0,0
plate,circle,round,4,1,4,4,4
airplane,back,private,4,1,0,4,4
cabinet,window,english,4,1,4,2,4
kitchen,cupboard,dark,3,1,3,3,3
rock,shadow,solid,0,0,0,0,4
zebra,grass,dead,2,0,0,2,2
bike,light,stationary,4,1,4,4,4
train,mirror,long,1,0,1,2,1
animal,shoulder,stuffed,4,1,4,4,4
carrot,dirt,orange,0,0,1,0,0
oven,window,hot,4,1,4,3,4
bear,tail,white,3,1,3,3,3
trash can,lid,empty,4,1,4,4,4
chair,handle,purple,3,1,3,3,3
background,people,educational,2,0,2,3,2
knee,part,bare,4,1,2,4,4
cat,stomach,old,4,1,4,4,4
box,side,cardboard,4,1,4,4,4
cat,fur,white,4,1,4,4,4
cell phone,screen,public,4,1,4,4,4
tail,writing,straight,4,1,4,4,2
groom,hand,old,4,1,4,4,4
swan,neck,white,4,1,4,4,4
banner,writing,white,0,0,0,2,0
duck,head,fat,1,0,3,1,1
tent,pole,huge,4,1,4,4,4
animal,shoulder,young,4,1,4,4,4
chair,back,empty,4,1,4,4,4
church,tower,brown,4,1,4,4,3
umpire,hat,white,2,0,2,2,2
hand,bat,strong,2,0,2,2,2
fence,edge,wooden,4,1,4,4,4
plant,bud,green,2,0,3,2,2
ram,leg,old,4,1,4,4,4
toilet,seat,clear,4,1,2,4,4
lighthouse,window,famous,1,0,3,1,1
desk,keyboard,old,2,0,2,2,2
paw,nail,heavy,1,0,3,1,1
chandelier,light,gold,0,0,0,0,1
moped,seat,yellow,2,0,1,2,2
cabinet,glass,metal,0,0,0,1,0
plate,pattern,flat,4,1,4,2,4
animal,belly,brown,3,1,3,4,3
hot dog,pickle,old,2,0,4,2,2
train,word,fast,0,0,4,0,0
cat,claw,old,4,1,4,3,4
teddy bear,hand,stuffed,4,1,4,4,4
shop,door,antique,2,0,2,3,2
chef,arm,famous,2,0,4,2,2
cat,paw,white,3,1,3,3,3
lighthouse,window,white,1,0,1,0,1
dog,fur,old,4,1,1,4,4
kitchen,window,warm,1,0,1,1,3
antelope,horn,black,3,1,1,3,3
post,sign,curved,2,0,2,2,2
hat,band,old,4,1,4,3,4
pole,rust,green,0,0,0,0,0
giraffe,neck,stuffed,4,1,4,3,4
table,pot,metal,2,0,2,2,2
bathroom,window,private,4,1,2,4,4
pillow,flower,hard,4,1,4,0,4
seat,edge,high,4,1,4,4,4
nightstand,drawer,open,4,1,4,4,3
cake,top,national,4,1,4,4,4
tree,frond,hollow,0,0,2,0,0
carpet,pattern,green,4,1,4,2,4
field,patch,empty,4,1,4,4,4
beach,shore,sandy,3,1,4,3,3
oven,display,black,2,0,3,2,2
necklace,charm,long,2,0,0,2,2
carrot,tip,orange,3,1,3,4,3
umbrella,side,white,4,1,4,4,4
bear,butt,white,4,1,4,3,4
toilet,seat,white,3,1,3,3,4
photographer,camera,official,3,1,3,3,2
chandelier,shade,enormous,1,0,1,4,1
bench,leaf,long,2,0,1,2,2
toothbrush,handle,white,3,1,3,3,2
train,design,red,2,0,2,2,2
duck,bill,white,2,0,2,0,2
catcher,helmet,old,2,0,2,2,2
pole,paint,green,4,1,4,4,2
planter,plant,cement,0,0,2,0,0
surfer,face,male,4,1,4,4,4
ocean,water,calm,4,1,4,4,4
floor,spot,polished,3,1,3,3,3
background,building,historical,3,1,3,4,3
bear,hair,white,4,1,4,3,4
road,track,empty,4,1,4,4,4
toilet,door,white,2,0,2,1,2
bus,banner,old,2,0,2,2,1
bull,head,skinny,4,1,3,4,4
animal,hair,wild,4,1,4,4,0
cab,tire,locomotive,4,1,4,2,4
bowl,spoon,empty,4,1,2,4,4
elephant,face,young,4,1,4,4,4,4,4
head,mustache,fuzzy,4,1,4,3,4
van,back,weak,4,1,4,4,3
plane,logo,white,1,0,1,1,2
bed,frame,wooden,3,1,3,4,3
toddler,eye,pink,2,0,2,1,2
cat,stripe,old,4,1,4,4,4
surfer,board,upright,4,1,4,4,2
airplane,star,white,1,0,2,1,1
collar,bell,white,2,0,2,2,2
chicken,head,cold,4,1,4,4,3
chandelier,shade,white,3,1,3,2,3
fireplace,brick,huge,2,0,1,2,2
store,front,rich,3,1,3,3,2
carpet,part,persian,4,1,4,4,4
cherry,stem,red,2,0,2,1,2
paw,pad,heavy,3,1,4,3,3
tail,fur,straight,4,1,2,4,4
surfer,hair,young,4,1,4,4,4
tail,circle,long,0,0,3,0,0
vase,water,black,1,0,1,1,2
table,cat,white,2,0,0,2,2
horn,tip,curved,3,1,3,3,2
forest,part,thick,4,1,2,4,4
tower,tip,high,4,1,4,4,4
laptop,cable,wireless,0,0,0,0,0
fridge,handle,old,4,1,4,4,3
horse,cloth,dead,0,0,0,0,0
fence,bottom,white,3,1,3,3,4
road,vehicle,narrow,2,0,2,2,2
leaf,shadow,dead,0,0,0,0,0
road,edge,old,4,1,4,3,4
water,edge,warm,4,1,4,4,4
wall,shadow,high,3,1,3,4,3
person,clothes,human,0,0,0,0,4
city,street,busy,4,1,3,4,4
couch,back,soft,4,1,4,4,3
wave,foam,white,4,1,3,4,4
television,screen,national,4,1,3,4,4
urinal,handle,broken,2,0,2,2,2
trash can,bag,open,4,1,4,3,4
girl,purse,pretty,2,0,2,2,2
hat,rim,white,1,0,1,3,1
car,end,used,4,1,4,3,4
post,sign,high,4,1,4,3,4
duck,reflection,white,4,1,4,3,4
parking lot,car,awful,2,0,2,2,2
kitchen,floor,communal,4,1,0,4,4
girl,toe,old,4,1,4,4,4
wall,portrait,high,2,0,2,2,2
monkey,face,old,4,1,4,4,4
bus,end,black,3,1,4,3,3
calf,head,white,3,1,4,3,3
wagon,wheel,red,1,0,1,1,2
picture,reflection,black,4,1,3,4,4
tomato,stem,ripe,4,1,3,4,4
dresser,drawer,old,4,1,4,3,4
airport,tower,long,2,0,2,3,2
floor,trim,wooden,4,1,4,4,3
girl,bear,old,2,0,2,2,2
truck,lettering,white,0,0,0,1,0
swan,wing,white,3,1,4,3,3
surfer,head,male,4,1,4,4,4
baby,nose,young,4,1,4,4,4
tennis racket,w,red,2,0,2,2,2
pizza,edge,hot,4,1,4,4,4
window,gate,brown,2,0,2,2,2
hotdog,onion,burnt,2,0,2,3,2
bus,design,crowded,2,0,2,2,2
airplane,stripe,white,1,0,1,1,0
building,pole,original,2,0,2,3,2
horse,mouth,dead,4,1,4,4,4
bull,tail,brown,3,1,3,4,3
church,spire,ancient,4,1,4,4,3
engine,front,stationary,4,1,4,4,4
laptop,monitor,closed,4,1,4,4,4
ground,water,firm,0,0,0,0,0
airplane,jet,american,4,1,4,3,4
tree,stump,hollow,4,1,4,4,2
pizza,top,free,4,1,4,4,1
child,smile,unborn,4,1,4,4,4
door,knob,white,2,0,2,2,2
door,hook,wooden,2,0,2,2,2
door,knob,inner,4,1,4,4,4
boat,rope,white,2,0,2,2,1
neck,mane,stiff,2,0,2,2,2
salt shaker,top,white,2,0,2,2,2
tail,fur,grey,3,1,3,3,4
boat,rail,old,3,1,3,3,4
zebra,chest,brown,4,1,4,3,4
motorcycle,shield,old,3,1,3,3,2
building,name,public,4,1,4,4,4
briefcase,handle,open,0,0,0,1,0
glass,part,empty,4,1,4,0,4
bench,edge,hard,4,1,4,4,4
television,frame,long,4,1,1,4,4
plane,jet,vertical,4,1,4,4,4
bird,breast,beautiful,3,1,2,3,3
ground,dirt,sandy,3,1,3,3,4
bridge,roof,narrow,3,1,3,3,4
land,tree,foreign,4,1,4,4,3
apple,stem,fresh,4,1,4,4,4
water,line,blue,4,1,4,1,4
fireplace,screen,huge,4,1,4,4,3
knife,part,black,4,1,4,3,4
tub,foot,old,4,1,3,4,4
zebra,main,young,4,1,4,4,4
pelican,wing,british,4,1,4,4,4
building,facade,original,3,1,3,2,3,4,4
jacket,belt,white,3,1,3,3,2
mirror,reflection,long,4,1,4,4,4
animal,belly,young,4,1,4,4,4
tie,design,blue,2,0,2,2,1
vase,handle,crystal,4,1,4,3,4
stem,leaf,green,3,1,4,3,3
laptop,monitor,open,4,1,4,1,4
car,door,white,4,1,4,3,4
plate,meat,dirty,2,0,2,4,2
table,design,white,1,0,1,1,2
woman,umbrella,beautiful,2,0,2,2,2
girl,top,pretty,2,0,2,2,1
cowboy,hand,old,4,1,4,4,4
phone,case,public,4,1,0,4,4
ostrich,tail,black,3,1,3,3,1
pony,mane,golden,3,1,2,3,3
wineglass,liquid,crystal,0,0,0,1,0
cycle,mirror,antique,3,1,3,3,3
tablet,screen,blank,4,1,4,4,4
water,shore,clear,0,0,0,2,0
river,reflection,blue,1,0,2,1,1
cone,stripe,inner,4,1,0,4,4
doorway,frame,red,4,1,4,3,4
storefront,sign,white,2,0,2,2,1
house,roof,brown,2,0,2,2,3
bear,tongue,white,1,0,1,1,1
plate,ridge,white,4,1,4,4,3
bike,pedal,red,2,0,2,2,1
bird,body,male,4,1,4,4,4
squirrel,eye,white,2,0,2,2,2
street,sidewalk,public,4,1,4,3,4
giraffe,stomach,brown,3,1,3,3,3
car,shadow,silver,0,0,0,2,0
window,bar,square,0,0,1,0,0
jacket,back,short,4,1,4,4,0
bird,foot,beautiful,3,1,1,3,3
laptop,port,typical,4,1,4,4,4
faucet,water,metal,0,0,0,0,0
elbow,part,flexed,4,1,4,3,4
ceiling,hole,white,4,1,1,4,4
cake,star,sweet,3,1,4,3,3
window,door,open,4,1,4,4,3
scissors,tip,red,2,0,2,2,3
city,building,american,4,1,4,4,3
bread,meat,round,2,0,2,2,1
kitten,face,newborn,4,1,4,4,4
mouse,light,white,1,0,1,1,1
path,edge,straight,4,1,4,4,4
