title,url,HITId,whole,part,jj,result1,worker1,result2,worker2,result3,worker3
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3KA7IJSNW65073PIVELX3X6C44RPBE,bus,headlight,red,unrelated,AMDHGNQRWE3G0,unrelated,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3KA7IJSNW65073PIVELX3X6C44RPBE,bus,headlight,electric,unrelated,AMDHGNQRWE3G0,unrelated,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3KA7IJSNW65073PIVELX3X6C44RPBE,bus,headlight,wide,unrelated,AMDHGNQRWE3G0,unrelated,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3KA7IJSNW65073PIVELX3X6C44RPBE,bus,headlight,clear,impossible,AMDHGNQRWE3G0,impossible,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,32CXT5U14G3UXAZ79O0HM13A4FYU8G,vase,leaf,dry,probably,AMDHGNQRWE3G0,probably,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,32CXT5U14G3UXAZ79O0HM13A4FYU8G,vase,leaf,green,unrelated,AMDHGNQRWE3G0,unrelated,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3DQYSJDTYLB3NF3TRWX4YIY090DXEA,boy,reflection,serious,guaranteed,AMDHGNQRWE3G0,unrelated,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3DQYSJDTYLB3NF3TRWX4YIY090DXEA,boy,reflection,sun,wjj-nonsense,AMDHGNQRWE3G0,impossible,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3DQYSJDTYLB3NF3TRWX4YIY090DXEA,boy,reflection,light,wjj-nonsense,AMDHGNQRWE3G0,unrelated,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3HEADTGN2PS0SU33DNGM940Y8EVRVE,sign,price,heavy,unrelated,AMDHGNQRWE3G0,pjj-nonsense,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3HEADTGN2PS0SU33DNGM940Y8EVRVE,sign,price,fair,unrelated,AMDHGNQRWE3G0,impossible,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3HEADTGN2PS0SU33DNGM940Y8EVRVE,sign,price,reasonable,unrelated,AMDHGNQRWE3G0,impossible,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3HEADTGN2PS0SU33DNGM940Y8EVRVE,sign,price,high,unrelated,AMDHGNQRWE3G0,unrelated,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3HEADTGN2PS0SU33DNGM940Y8EVRVE,sign,price,white,impossible,AMDHGNQRWE3G0,unlikely,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3HEADTGN2PS0SU33DNGM940Y8EVRVE,sign,price,low,unrelated,AMDHGNQRWE3G0,unrelated,AP0A6FXTEC68Z
